user_id,category,calories,ingredients,preference
165,素食,高熱量,small,3
165,海鮮,低熱量,large,5
165,海鮮,低熱量,large,5
165,雞肉,低熱量,master,3
165,素食,低熱量,small,4
165,海鮮,低熱量,medium,5
165,海鮮,高熱量,master,4
165,豬肉,高熱量,large,5
165,海鮮,低熱量,medium,5
165,雞肉,低熱量,master,3
165,海鮮,高熱量,master,4
165,海鮮,高熱量,master,4
165,牛肉,低熱量,large,5
165,海鮮,高熱量,large,5
165,素食,高熱量,small,3
165,牛肉,低熱量,master,4
165,素食,低熱量,medium,5
165,素食,低熱量,large,5
165,雞肉,低熱量,master,3
165,海鮮,低熱量,medium,5
165,素食,高熱量,large,4
165,海鮮,低熱量,medium,5
165,海鮮,高熱量,medium,5
165,雞肉,低熱量,small,4
165,雞肉,低熱量,large,5
165,素食,低熱量,large,5
165,素食,低熱量,large,5
165,牛肉,低熱量,large,5
165,海鮮,低熱量,small,5
165,海鮮,高熱量,small,5
165,雞肉,低熱量,master,3
165,雞肉,低熱量,large,5
165,素食,高熱量,medium,5
165,牛肉,高熱量,small,4
165,牛肉,低熱量,medium,5
165,雞肉,高熱量,medium,5
165,雞肉,高熱量,medium,5
165,牛肉,低熱量,master,4
166,素食,高熱量,medium,3
166,素食,高熱量,medium,3
166,豬肉,低熱量,small,5
166,牛肉,高熱量,master,5
166,雞肉,高熱量,medium,4
166,牛肉,高熱量,medium,5
166,海鮮,高熱量,large,3
166,素食,高熱量,master,5
166,海鮮,低熱量,large,4
166,牛肉,高熱量,medium,5
166,雞肉,高熱量,master,5
166,海鮮,高熱量,large,3
166,海鮮,高熱量,small,4
166,豬肉,高熱量,large,3
166,牛肉,高熱量,master,5
166,海鮮,低熱量,large,4
166,牛肉,高熱量,master,5
166,雞肉,高熱量,master,5
166,海鮮,低熱量,large,4
166,雞肉,低熱量,large,5
166,海鮮,高熱量,small,4
166,素食,高熱量,large,4
166,豬肉,低熱量,master,5
166,豬肉,高熱量,medium,2
166,豬肉,低熱量,large,4
166,雞肉,高熱量,large,5
166,牛肉,高熱量,master,5
166,豬肉,高熱量,medium,2
166,海鮮,低熱量,small,5
166,海鮮,低熱量,medium,3
166,素食,低熱量,master,5
166,雞肉,低熱量,master,5
166,海鮮,高熱量,master,5
166,海鮮,高熱量,master,5
166,素食,低熱量,medium,4
166,素食,低熱量,medium,4
166,牛肉,低熱量,medium,5
166,牛肉,低熱量,large,5
166,牛肉,高熱量,master,5
166,海鮮,低熱量,large,4
166,素食,高熱量,large,4
166,雞肉,低熱量,large,5
166,牛肉,高熱量,small,5
166,豬肉,低熱量,large,4
166,海鮮,高熱量,master,5
166,雞肉,高熱量,large,5
166,海鮮,高熱量,master,5
166,牛肉,高熱量,small,5
166,海鮮,高熱量,medium,2
166,牛肉,高熱量,master,5
166,海鮮,高熱量,large,3
166,牛肉,高熱量,master,5
166,素食,高熱量,large,4
166,素食,低熱量,medium,4
166,素食,低熱量,master,5
166,素食,高熱量,large,4
166,素食,低熱量,master,5
166,豬肉,低熱量,medium,3
166,海鮮,高熱量,medium,2
166,素食,高熱量,medium,3
166,豬肉,低熱量,master,5
166,豬肉,高熱量,master,5
166,海鮮,高熱量,large,3
166,海鮮,高熱量,medium,2
166,牛肉,低熱量,large,5
166,牛肉,低熱量,master,5
166,素食,低熱量,small,5
166,雞肉,高熱量,medium,4
166,牛肉,高熱量,large,5
166,雞肉,高熱量,medium,4
166,牛肉,高熱量,large,5
166,豬肉,高熱量,large,3
166,豬肉,低熱量,small,5
166,豬肉,高熱量,master,5
166,雞肉,低熱量,medium,5
166,素食,高熱量,master,5
166,牛肉,低熱量,large,5
166,牛肉,高熱量,master,5
166,雞肉,高熱量,small,5
166,豬肉,高熱量,master,5
166,素食,高熱量,large,4
166,牛肉,低熱量,large,5
166,素食,高熱量,small,5
166,素食,低熱量,medium,4
166,海鮮,低熱量,small,5
166,素食,低熱量,medium,4
166,海鮮,高熱量,large,3
166,雞肉,高熱量,master,5
166,豬肉,低熱量,large,4
166,海鮮,高熱量,small,4
166,素食,低熱量,small,5
166,豬肉,低熱量,master,5
166,素食,高熱量,small,5
166,素食,高熱量,large,4
166,海鮮,低熱量,master,5
166,雞肉,低熱量,medium,5
166,素食,高熱量,small,5
166,海鮮,高熱量,medium,2
166,素食,高熱量,master,5
166,豬肉,低熱量,small,5
167,雞肉,低熱量,small,5
167,牛肉,高熱量,master,5
167,素食,低熱量,master,5
167,牛肉,高熱量,large,5
167,素食,高熱量,master,4
167,海鮮,高熱量,medium,5
167,牛肉,低熱量,medium,5
167,海鮮,高熱量,large,5
167,雞肉,高熱量,small,5
167,牛肉,低熱量,master,5
167,雞肉,高熱量,large,5
167,豬肉,低熱量,medium,4
167,雞肉,低熱量,small,5
167,豬肉,低熱量,master,5
167,素食,低熱量,small,3
167,豬肉,低熱量,small,3
167,素食,低熱量,master,5
167,豬肉,低熱量,master,5
167,豬肉,低熱量,medium,4
167,海鮮,低熱量,medium,5
167,海鮮,低熱量,small,5
167,雞肉,低熱量,small,5
167,海鮮,低熱量,medium,5
167,素食,低熱量,medium,4
167,海鮮,低熱量,small,5
167,雞肉,低熱量,large,5
167,牛肉,低熱量,large,5
167,素食,低熱量,large,5
167,牛肉,高熱量,master,5
167,素食,高熱量,medium,3
167,雞肉,低熱量,large,5
167,海鮮,低熱量,large,5
167,牛肉,高熱量,medium,4
167,牛肉,高熱量,master,5
167,海鮮,低熱量,large,5
167,雞肉,低熱量,master,5
167,海鮮,高熱量,master,5
167,豬肉,低熱量,small,3
167,豬肉,高熱量,medium,3
167,豬肉,低熱量,small,3
167,牛肉,高熱量,large,5
167,牛肉,低熱量,small,4
167,雞肉,低熱量,medium,5
167,素食,高熱量,master,4
167,海鮮,低熱量,master,5
167,素食,高熱量,large,5
167,牛肉,高熱量,medium,4
167,海鮮,高熱量,master,5
167,牛肉,低熱量,large,5
167,雞肉,高熱量,medium,5
167,海鮮,低熱量,medium,5
167,牛肉,高熱量,small,3
167,豬肉,高熱量,master,4
167,豬肉,高熱量,medium,3
167,牛肉,高熱量,master,5
167,素食,低熱量,master,5
167,雞肉,低熱量,medium,5
167,雞肉,低熱量,master,5
167,牛肉,低熱量,small,4
167,雞肉,低熱量,large,5
167,海鮮,低熱量,large,5
167,雞肉,高熱量,medium,5
167,豬肉,低熱量,small,3
167,牛肉,低熱量,large,5
167,海鮮,低熱量,small,5
167,雞肉,低熱量,medium,5
167,豬肉,低熱量,small,3
167,素食,低熱量,medium,4
167,雞肉,高熱量,large,5
167,豬肉,高熱量,large,5
167,豬肉,低熱量,large,5
167,豬肉,高熱量,large,5
167,豬肉,低熱量,master,5
167,素食,高熱量,small,2
167,牛肉,低熱量,small,4
167,豬肉,高熱量,small,2
167,牛肉,高熱量,medium,4
167,素食,低熱量,large,5
167,素食,低熱量,large,5
167,海鮮,高熱量,master,5
167,海鮮,低熱量,master,5
167,豬肉,低熱量,large,5
167,牛肉,低熱量,small,4
167,素食,低熱量,small,3
167,雞肉,低熱量,large,5
167,海鮮,低熱量,medium,5
167,海鮮,高熱量,small,4
167,雞肉,低熱量,large,5
167,牛肉,低熱量,large,5
167,牛肉,高熱量,master,5
167,牛肉,高熱量,master,5
167,豬肉,高熱量,large,5
167,豬肉,低熱量,medium,4
167,雞肉,高熱量,large,5
167,素食,高熱量,small,2
167,雞肉,高熱量,medium,5
167,素食,高熱量,medium,3
167,雞肉,高熱量,master,5
167,豬肉,高熱量,large,5
167,牛肉,高熱量,master,5
168,牛肉,低熱量,small,4
168,牛肉,高熱量,medium,4
168,素食,高熱量,medium,5
168,豬肉,高熱量,small,5
168,豬肉,低熱量,small,4
168,雞肉,低熱量,master,5
168,豬肉,低熱量,medium,3
168,素食,低熱量,small,5
168,牛肉,高熱量,medium,4
168,雞肉,高熱量,medium,5
168,牛肉,高熱量,master,5
168,豬肉,低熱量,small,4
168,海鮮,高熱量,large,5
168,牛肉,高熱量,small,5
168,豬肉,低熱量,medium,3
168,素食,低熱量,large,3
168,豬肉,高熱量,large,3
168,雞肉,低熱量,medium,5
168,海鮮,高熱量,large,5
168,海鮮,高熱量,large,5
168,海鮮,低熱量,small,5
168,素食,低熱量,medium,4
168,海鮮,高熱量,master,5
168,牛肉,低熱量,large,2
168,素食,低熱量,medium,4
168,豬肉,高熱量,small,5
168,雞肉,高熱量,small,5
168,素食,高熱量,small,5
168,雞肉,低熱量,large,4
168,素食,低熱量,master,5
168,豬肉,低熱量,small,4
168,雞肉,高熱量,master,5
168,素食,低熱量,medium,4
168,雞肉,高熱量,small,5
168,海鮮,低熱量,large,5
168,海鮮,高熱量,small,5
168,海鮮,低熱量,large,5
168,牛肉,高熱量,medium,4
168,海鮮,高熱量,master,5
168,海鮮,高熱量,master,5
168,豬肉,高熱量,master,5
168,雞肉,低熱量,small,5
168,雞肉,低熱量,small,5
168,海鮮,低熱量,medium,5
168,雞肉,低熱量,master,5
168,素食,低熱量,medium,4
168,海鮮,高熱量,large,5
168,海鮮,低熱量,small,5
168,牛肉,低熱量,master,5
168,素食,高熱量,small,5
168,海鮮,低熱量,master,5
168,海鮮,低熱量,master,5
168,雞肉,低熱量,small,5
168,海鮮,高熱量,small,5
168,海鮮,高熱量,medium,5
168,海鮮,低熱量,small,5
168,海鮮,高熱量,small,5
168,牛肉,低熱量,small,4
168,素食,高熱量,large,4
168,牛肉,高熱量,large,3
168,雞肉,低熱量,large,4
168,豬肉,高熱量,medium,4
168,海鮮,低熱量,medium,5
168,雞肉,高熱量,master,5
168,豬肉,低熱量,medium,3
168,海鮮,高熱量,small,5
168,海鮮,低熱量,master,5
168,豬肉,低熱量,small,4
168,牛肉,低熱量,master,5
168,豬肉,低熱量,medium,3
168,豬肉,高熱量,large,3
168,素食,低熱量,small,5
168,海鮮,高熱量,master,5
168,海鮮,高熱量,large,5
168,牛肉,低熱量,small,4
168,牛肉,低熱量,small,4
168,素食,低熱量,large,3
168,素食,低熱量,medium,4
168,素食,高熱量,large,4
168,牛肉,低熱量,medium,3
168,豬肉,低熱量,master,5
168,海鮮,低熱量,medium,5
168,海鮮,低熱量,master,5
168,雞肉,高熱量,master,5
168,牛肉,高熱量,master,5
168,牛肉,高熱量,master,5
168,素食,低熱量,small,5
168,雞肉,高熱量,master,5
168,雞肉,低熱量,small,5
168,牛肉,高熱量,small,5
168,素食,低熱量,master,5
168,海鮮,高熱量,medium,5
168,素食,低熱量,medium,4
168,海鮮,低熱量,large,5
168,牛肉,高熱量,small,5
168,素食,低熱量,small,5
168,雞肉,高熱量,medium,5
168,豬肉,高熱量,small,5
168,雞肉,高熱量,medium,5
168,海鮮,低熱量,large,5
169,海鮮,高熱量,medium,5
169,雞肉,低熱量,large,5
169,素食,高熱量,large,5
169,牛肉,低熱量,small,4
169,牛肉,高熱量,medium,4
169,豬肉,低熱量,large,5
169,牛肉,低熱量,small,4
169,豬肉,低熱量,master,2
169,海鮮,低熱量,small,5
169,海鮮,低熱量,medium,4
169,素食,低熱量,medium,5
169,海鮮,高熱量,small,5
169,豬肉,高熱量,master,3
169,牛肉,高熱量,medium,4
169,海鮮,高熱量,medium,5
169,海鮮,高熱量,master,4
169,豬肉,高熱量,large,5
169,海鮮,低熱量,medium,4
169,牛肉,低熱量,small,4
169,牛肉,低熱量,master,2
169,牛肉,高熱量,medium,4
169,牛肉,低熱量,large,5
169,雞肉,高熱量,medium,5
169,牛肉,高熱量,large,5
169,雞肉,高熱量,medium,5
169,牛肉,低熱量,medium,3
169,牛肉,低熱量,small,4
169,豬肉,高熱量,master,3
169,牛肉,低熱量,master,2
169,海鮮,低熱量,small,5
169,牛肉,高熱量,master,3
169,素食,低熱量,master,5
169,豬肉,低熱量,master,2
169,豬肉,高熱量,medium,4
169,牛肉,高熱量,medium,4
169,素食,低熱量,large,5
169,牛肉,低熱量,large,5
169,海鮮,低熱量,master,3
169,豬肉,高熱量,master,3
169,豬肉,高熱量,master,3
169,素食,高熱量,small,5
169,雞肉,低熱量,medium,5
169,素食,低熱量,master,5
169,海鮮,高熱量,master,4
169,素食,高熱量,medium,5
169,雞肉,高熱量,large,5
169,海鮮,低熱量,master,3
169,海鮮,低熱量,master,3
169,雞肉,低熱量,master,4
169,牛肉,低熱量,master,2
169,素食,高熱量,medium,5
169,海鮮,低熱量,medium,4
169,素食,低熱量,medium,5
169,雞肉,高熱量,large,5
169,豬肉,高熱量,master,3
169,雞肉,高熱量,large,5
169,素食,低熱量,large,5
169,海鮮,高熱量,medium,5
169,素食,低熱量,master,5
169,豬肉,高熱量,master,3
169,海鮮,低熱量,large,5
169,豬肉,低熱量,small,4
169,牛肉,高熱量,small,5
169,雞肉,高熱量,master,5
169,牛肉,低熱量,master,2
169,素食,高熱量,large,5
169,牛肉,低熱量,large,5
169,雞肉,高熱量,medium,5
169,海鮮,低熱量,large,5
169,豬肉,低熱量,large,5
169,海鮮,高熱量,small,5
169,牛肉,低熱量,small,4
169,素食,低熱量,small,5
169,牛肉,低熱量,small,4
169,雞肉,低熱量,large,5
169,雞肉,高熱量,master,5
169,素食,低熱量,small,5
169,海鮮,低熱量,medium,4
169,雞肉,高熱量,medium,5
169,雞肉,高熱量,large,5
169,素食,低熱量,medium,5
169,海鮮,低熱量,small,5
169,牛肉,低熱量,master,2
169,豬肉,高熱量,master,3
169,素食,低熱量,small,5
169,海鮮,低熱量,medium,4
169,豬肉,高熱量,large,5
169,素食,低熱量,master,5
169,牛肉,高熱量,small,5
169,牛肉,低熱量,small,4
169,海鮮,高熱量,medium,5
169,海鮮,低熱量,large,5
169,牛肉,低熱量,large,5
169,牛肉,高熱量,medium,4
169,素食,高熱量,small,5
169,海鮮,低熱量,medium,4
169,豬肉,高熱量,medium,4
169,牛肉,高熱量,medium,4
169,豬肉,高熱量,small,5
169,海鮮,低熱量,master,3
170,雞肉,低熱量,master,5
170,豬肉,低熱量,small,5
170,豬肉,高熱量,large,5
170,牛肉,高熱量,large,4
170,素食,低熱量,master,5
170,海鮮,高熱量,large,4
170,海鮮,低熱量,small,4
170,素食,低熱量,medium,5
170,豬肉,高熱量,medium,5
170,素食,高熱量,master,4
170,牛肉,高熱量,large,4
170,素食,高熱量,master,4
170,雞肉,低熱量,master,5
170,豬肉,低熱量,master,4
170,雞肉,高熱量,master,5
170,雞肉,低熱量,master,5
170,素食,高熱量,large,5
170,素食,低熱量,medium,5
170,海鮮,低熱量,medium,5
170,雞肉,低熱量,medium,5
170,素食,低熱量,large,5
170,海鮮,低熱量,large,5
170,雞肉,低熱量,master,5
170,海鮮,高熱量,medium,5
170,豬肉,高熱量,master,3
170,牛肉,高熱量,medium,5
170,雞肉,低熱量,small,5
170,素食,高熱量,large,5
170,豬肉,低熱量,small,5
170,海鮮,低熱量,medium,5
170,牛肉,低熱量,master,3
170,雞肉,高熱量,large,5
170,牛肉,低熱量,large,5
170,豬肉,低熱量,master,4
170,牛肉,高熱量,small,3
170,雞肉,高熱量,small,5
170,豬肉,高熱量,small,4
170,海鮮,低熱量,small,4
170,雞肉,低熱量,large,5
170,牛肉,高熱量,medium,5
170,雞肉,低熱量,master,5
170,豬肉,低熱量,medium,5
170,牛肉,低熱量,medium,5
170,海鮮,高熱量,small,3
170,素食,低熱量,medium,5
170,海鮮,高熱量,small,3
170,雞肉,高熱量,small,5
170,素食,高熱量,medium,5
170,豬肉,低熱量,master,4
170,牛肉,低熱量,medium,5
170,牛肉,低熱量,medium,5
170,豬肉,高熱量,large,5
170,雞肉,高熱量,small,5
170,海鮮,低熱量,large,5
170,素食,低熱量,master,5
170,豬肉,高熱量,medium,5
170,雞肉,低熱量,large,5
170,雞肉,高熱量,large,5
170,素食,高熱量,medium,5
170,豬肉,高熱量,medium,5
170,海鮮,高熱量,small,3
170,海鮮,低熱量,small,4
170,豬肉,高熱量,large,5
170,牛肉,高熱量,medium,5
170,海鮮,低熱量,small,4
170,牛肉,高熱量,small,3
170,豬肉,高熱量,master,3
170,雞肉,高熱量,large,5
170,豬肉,高熱量,large,5
170,雞肉,低熱量,large,5
170,豬肉,低熱量,medium,5
170,牛肉,低熱量,master,3
170,牛肉,低熱量,small,4
170,豬肉,高熱量,master,3
170,雞肉,高熱量,small,5
170,豬肉,低熱量,small,5
170,雞肉,高熱量,master,5
170,牛肉,低熱量,large,5
170,素食,高熱量,medium,5
170,海鮮,低熱量,master,3
170,牛肉,低熱量,large,5
170,豬肉,低熱量,large,5
170,豬肉,低熱量,medium,5
170,雞肉,高熱量,medium,5
170,海鮮,高熱量,large,4
170,牛肉,高熱量,medium,5
170,海鮮,低熱量,large,5
170,海鮮,低熱量,small,4
170,牛肉,高熱量,medium,5
170,雞肉,高熱量,small,5
170,雞肉,高熱量,medium,5
170,雞肉,高熱量,large,5
170,素食,低熱量,large,5
170,海鮮,低熱量,large,5
170,素食,高熱量,large,5
170,雞肉,高熱量,large,5
170,牛肉,高熱量,large,4
170,海鮮,低熱量,medium,5
170,牛肉,高熱量,medium,5
170,豬肉,低熱量,small,5
171,雞肉,高熱量,large,5
171,雞肉,高熱量,small,4
171,豬肉,高熱量,large,5
171,牛肉,低熱量,medium,5
171,素食,低熱量,small,4
171,豬肉,高熱量,medium,4
171,豬肉,低熱量,master,3
171,雞肉,低熱量,small,5
171,豬肉,高熱量,large,5
171,海鮮,低熱量,small,5
171,素食,低熱量,large,5
171,雞肉,低熱量,large,5
171,牛肉,高熱量,medium,5
171,牛肉,低熱量,large,5
171,牛肉,低熱量,large,5
171,牛肉,高熱量,large,5
171,牛肉,高熱量,medium,5
171,雞肉,低熱量,large,5
171,海鮮,低熱量,master,5
171,海鮮,低熱量,medium,5
171,牛肉,高熱量,master,4
171,海鮮,高熱量,small,5
171,素食,低熱量,medium,5
171,海鮮,高熱量,master,5
171,豬肉,高熱量,medium,4
171,牛肉,高熱量,large,5
171,豬肉,高熱量,medium,4
171,豬肉,高熱量,small,3
171,牛肉,高熱量,master,4
171,雞肉,低熱量,medium,5
171,海鮮,低熱量,large,5
171,素食,低熱量,master,3
171,雞肉,高熱量,master,3
171,素食,低熱量,master,3
171,牛肉,低熱量,small,5
171,海鮮,高熱量,large,5
171,雞肉,低熱量,large,5
171,牛肉,低熱量,master,5
171,雞肉,低熱量,medium,5
171,豬肉,低熱量,master,3
171,海鮮,高熱量,large,5
171,海鮮,低熱量,small,5
171,牛肉,高熱量,small,5
171,牛肉,高熱量,master,4
171,牛肉,低熱量,small,5
171,海鮮,高熱量,small,5
171,豬肉,高熱量,medium,4
171,海鮮,高熱量,small,5
171,牛肉,高熱量,medium,5
171,素食,低熱量,master,3
171,豬肉,低熱量,large,5
171,海鮮,高熱量,large,5
171,素食,高熱量,medium,4
171,豬肉,高熱量,large,5
171,海鮮,高熱量,master,5
171,牛肉,低熱量,large,5
171,海鮮,高熱量,small,5
171,豬肉,低熱量,master,3
171,牛肉,高熱量,master,4
171,雞肉,高熱量,large,5
171,素食,高熱量,large,5
171,牛肉,低熱量,medium,5
171,牛肉,低熱量,small,5
171,豬肉,低熱量,large,5
171,豬肉,高熱量,large,5
171,素食,低熱量,medium,5
171,豬肉,高熱量,large,5
171,牛肉,高熱量,small,5
171,素食,低熱量,small,4
171,素食,高熱量,master,2
171,海鮮,低熱量,master,5
171,牛肉,高熱量,small,5
171,牛肉,高熱量,medium,5
171,豬肉,高熱量,master,2
171,牛肉,高熱量,small,5
171,豬肉,高熱量,small,3
171,牛肉,低熱量,master,5
171,海鮮,高熱量,small,5
171,牛肉,高熱量,small,5
171,海鮮,低熱量,small,5
171,牛肉,低熱量,small,5
171,牛肉,高熱量,master,4
171,雞肉,低熱量,medium,5
171,牛肉,高熱量,small,5
171,海鮮,低熱量,large,5
171,素食,低熱量,medium,5
171,海鮮,高熱量,large,5
171,牛肉,低熱量,large,5
171,豬肉,高熱量,small,3
171,雞肉,高熱量,master,3
171,豬肉,高熱量,large,5
171,雞肉,低熱量,large,5
171,雞肉,高熱量,large,5
171,豬肉,低熱量,small,4
171,牛肉,高熱量,small,5
171,海鮮,低熱量,master,5
171,豬肉,低熱量,small,4
171,素食,低熱量,medium,5
171,雞肉,低熱量,master,4
171,海鮮,高熱量,small,5
172,雞肉,高熱量,medium,5
172,豬肉,低熱量,small,4
172,豬肉,低熱量,master,3
172,海鮮,低熱量,master,2
172,雞肉,高熱量,master,5
172,素食,低熱量,master,2
172,牛肉,高熱量,small,5
172,海鮮,高熱量,medium,5
172,豬肉,低熱量,large,5
172,素食,低熱量,master,2
172,素食,高熱量,master,3
172,豬肉,高熱量,medium,5
172,豬肉,高熱量,medium,5
172,海鮮,低熱量,large,5
172,雞肉,高熱量,small,5
172,海鮮,高熱量,medium,5
172,雞肉,低熱量,small,5
172,素食,高熱量,small,4
172,牛肉,低熱量,master,5
172,豬肉,低熱量,small,4
172,海鮮,低熱量,master,2
172,素食,低熱量,master,2
172,海鮮,低熱量,large,5
172,雞肉,低熱量,small,5
172,豬肉,低熱量,medium,5
172,雞肉,低熱量,medium,5
172,雞肉,低熱量,medium,5
172,雞肉,高熱量,large,5
172,素食,低熱量,master,2
172,豬肉,高熱量,master,4
172,牛肉,高熱量,medium,5
172,海鮮,低熱量,master,2
172,雞肉,低熱量,master,4
172,豬肉,低熱量,large,5
172,海鮮,高熱量,small,4
172,豬肉,低熱量,small,4
172,海鮮,高熱量,large,5
172,豬肉,高熱量,large,5
172,牛肉,高熱量,master,5
172,豬肉,低熱量,large,5
172,豬肉,低熱量,master,3
172,雞肉,高熱量,small,5
172,雞肉,高熱量,large,5
172,雞肉,高熱量,master,5
172,豬肉,高熱量,small,5
172,牛肉,低熱量,small,5
172,海鮮,低熱量,medium,4
172,雞肉,高熱量,small,5
172,素食,高熱量,large,5
172,豬肉,高熱量,large,5
172,牛肉,低熱量,master,5
172,牛肉,低熱量,large,5
172,雞肉,高熱量,small,5
172,雞肉,低熱量,master,4
172,素食,低熱量,small,3
172,素食,高熱量,medium,5
172,雞肉,低熱量,master,4
172,海鮮,低熱量,medium,4
172,雞肉,低熱量,master,4
172,雞肉,低熱量,large,5
172,牛肉,低熱量,small,5
172,雞肉,低熱量,master,4
172,雞肉,高熱量,large,5
172,雞肉,高熱量,large,5
172,海鮮,高熱量,large,5
172,牛肉,低熱量,medium,5
172,豬肉,低熱量,large,5
172,豬肉,低熱量,master,3
172,豬肉,高熱量,medium,5
172,豬肉,高熱量,small,5
172,牛肉,低熱量,large,5
172,雞肉,低熱量,master,4
172,豬肉,低熱量,master,3
172,雞肉,低熱量,medium,5
172,豬肉,低熱量,small,4
172,海鮮,高熱量,medium,5
172,雞肉,高熱量,large,5
172,牛肉,低熱量,small,5
172,海鮮,高熱量,small,4
172,海鮮,低熱量,small,3
172,牛肉,高熱量,medium,5
172,海鮮,低熱量,master,2
172,雞肉,低熱量,medium,5
172,素食,低熱量,master,2
172,素食,低熱量,medium,4
172,豬肉,高熱量,master,4
172,豬肉,低熱量,master,3
172,雞肉,低熱量,small,5
172,牛肉,低熱量,master,5
172,雞肉,低熱量,large,5
172,豬肉,高熱量,large,5
172,海鮮,高熱量,master,3
172,雞肉,高熱量,master,5
172,雞肉,低熱量,master,4
172,牛肉,高熱量,master,5
172,豬肉,低熱量,small,4
172,雞肉,高熱量,large,5
172,海鮮,高熱量,small,4
172,海鮮,低熱量,large,5
172,素食,高熱量,master,3
173,雞肉,高熱量,medium,5
173,海鮮,高熱量,small,5
173,牛肉,高熱量,medium,4
173,海鮮,低熱量,medium,5
173,雞肉,高熱量,medium,5
173,豬肉,低熱量,large,5
173,牛肉,高熱量,medium,4
173,素食,低熱量,small,5
173,素食,高熱量,master,4
173,海鮮,低熱量,large,4
173,豬肉,低熱量,large,5
173,素食,低熱量,medium,5
173,素食,高熱量,master,4
173,牛肉,高熱量,master,2
173,素食,低熱量,master,5
173,雞肉,低熱量,large,5
173,海鮮,低熱量,small,5
173,素食,高熱量,master,4
173,牛肉,高熱量,large,3
173,雞肉,低熱量,medium,5
173,素食,高熱量,master,4
173,海鮮,高熱量,medium,4
173,海鮮,高熱量,master,2
173,海鮮,高熱量,medium,4
173,素食,高熱量,large,5
173,雞肉,低熱量,medium,5
173,豬肉,低熱量,large,5
173,海鮮,高熱量,medium,4
173,雞肉,低熱量,medium,5
173,牛肉,高熱量,medium,4
173,牛肉,低熱量,master,3
173,雞肉,高熱量,small,5
173,牛肉,高熱量,small,5
173,牛肉,高熱量,master,2
173,海鮮,低熱量,medium,5
173,素食,低熱量,medium,5
173,素食,低熱量,master,5
173,素食,高熱量,large,5
173,素食,高熱量,large,5
173,雞肉,低熱量,master,4
173,海鮮,低熱量,small,5
173,雞肉,高熱量,large,4
173,牛肉,高熱量,master,2
173,海鮮,高熱量,large,3
173,豬肉,低熱量,master,5
173,素食,高熱量,large,5
173,牛肉,高熱量,large,3
173,素食,高熱量,master,4
173,素食,高熱量,small,5
173,素食,低熱量,small,5
173,豬肉,高熱量,large,5
173,牛肉,低熱量,large,4
173,素食,高熱量,small,5
173,素食,低熱量,master,5
173,海鮮,低熱量,medium,5
173,素食,低熱量,large,5
173,海鮮,低熱量,medium,5
173,牛肉,高熱量,large,3
173,牛肉,低熱量,small,5
173,牛肉,低熱量,master,3
173,海鮮,高熱量,large,3
173,豬肉,低熱量,medium,5
173,豬肉,低熱量,small,5
173,素食,高熱量,large,5
173,牛肉,低熱量,master,3
173,雞肉,高熱量,large,4
173,素食,低熱量,master,5
173,豬肉,低熱量,master,5
173,豬肉,低熱量,small,5
173,牛肉,高熱量,large,3
173,海鮮,低熱量,master,3
173,素食,高熱量,small,5
173,海鮮,低熱量,large,4
173,豬肉,低熱量,master,5
173,牛肉,低熱量,small,5
173,豬肉,低熱量,large,5
173,牛肉,高熱量,master,2
173,雞肉,高熱量,small,5
173,海鮮,高熱量,small,5
173,素食,低熱量,large,5
173,牛肉,高熱量,small,5
173,雞肉,高熱量,large,4
173,雞肉,低熱量,large,5
173,海鮮,高熱量,master,2
173,牛肉,低熱量,large,4
173,素食,低熱量,small,5
173,素食,高熱量,large,5
173,素食,高熱量,master,4
173,豬肉,低熱量,small,5
173,豬肉,低熱量,master,5
173,牛肉,低熱量,medium,5
173,素食,低熱量,master,5
173,雞肉,高熱量,medium,5
173,素食,低熱量,medium,5
173,牛肉,高熱量,large,3
173,素食,低熱量,small,5
173,海鮮,高熱量,large,3
173,素食,低熱量,small,5
173,雞肉,低熱量,master,4
173,牛肉,高熱量,medium,4
174,雞肉,低熱量,small,5
174,豬肉,高熱量,large,5
174,素食,低熱量,master,5
174,牛肉,高熱量,large,4
174,豬肉,低熱量,small,5
174,素食,高熱量,medium,5
174,素食,高熱量,master,5
174,雞肉,低熱量,small,5
174,海鮮,高熱量,master,4
174,牛肉,低熱量,large,3
174,豬肉,低熱量,small,5
174,素食,高熱量,master,5
174,海鮮,低熱量,small,5
174,素食,高熱量,small,5
174,牛肉,低熱量,large,3
174,牛肉,低熱量,large,3
174,雞肉,低熱量,large,3
174,牛肉,高熱量,medium,5
174,牛肉,高熱量,master,3
174,牛肉,高熱量,large,4
174,海鮮,高熱量,medium,5
174,豬肉,低熱量,medium,5
174,豬肉,高熱量,master,5
174,牛肉,高熱量,master,3
174,豬肉,低熱量,large,5
174,牛肉,高熱量,medium,5
174,豬肉,高熱量,master,5
174,豬肉,低熱量,master,4
174,素食,高熱量,master,5
174,海鮮,高熱量,master,4
174,素食,高熱量,medium,5
174,素食,高熱量,small,5
174,豬肉,高熱量,master,5
174,雞肉,低熱量,medium,4
174,雞肉,高熱量,master,3
174,海鮮,高熱量,medium,5
174,牛肉,高熱量,large,4
174,豬肉,高熱量,small,5
174,海鮮,高熱量,medium,5
174,素食,高熱量,medium,5
174,豬肉,高熱量,medium,5
174,素食,高熱量,master,5
174,海鮮,低熱量,large,4
